ds,yhat,yhat_lower,yhat_upper
2012-07-25,46552198.46336999,41802138.119137175,51176929.67630064
2012-07-26,46936451.539681874,42121662.2090452,51702177.99585111
2012-07-27,47272525.59996805,42397431.22784438,51784375.64742894
2012-07-28,47481842.71794114,42559527.25379595,51940416.25562878
2012-07-29,47424438.88452387,42571469.36002531,51973436.80223966
2012-07-30,46955838.72461964,42500796.90748786,51017591.26947788
2012-07-31,46165067.95620014,41557599.0066705,50847115.08586056
2012-08-01,45284453.10319448,40510145.33581723,50084488.123353675
2012-08-02,44618280.37670465,39846413.87706444,48953141.26003911
2012-08-03,44360710.65259117,39668247.82763495,49040292.06756139
2012-08-04,44573095.456610456,39945874.10459031,49146192.13761791
2012-08-05,45102385.39653239,40499521.76740287,49673901.33199924
2012-08-06,45670146.62061821,41212963.30273391,50444630.85474141
2012-08-07,46144486.95074963,41465531.241621815,50268121.041855685
2012-08-08,46479841.64226145,41725336.84471109,51073635.226359844
2012-08-09,46696035.273887634,42227221.69773246,51351329.22483494
2012-08-10,46780023.01003027,42105825.125782974,51336402.53642676
2012-08-11,46748409.45484283,42200525.991183326,51076804.11387134
2012-08-12,46592642.85416522,41858020.699108,51068690.604218505
2012-08-13,46302298.13876027,41828958.94432624,51051230.40343004
2012-08-14,46010433.003797375,41505863.04599029,50889609.89456817
2012-08-15,45826149.79758852,41241824.690604135,50440219.67234298
2012-08-16,45790047.81150661,41359527.31141929,50127096.81834828
2012-08-17,45833564.37156173,41352331.726032585,50297393.91152398
2012-08-18,45917367.29174808,41657034.305439964,50505140.00682651
2012-08-19,46007239.2895791,41081873.85764586,50558655.632681906
2012-08-20,46073533.093653254,41294253.77090552,50474690.87919858
2012-08-21,46203987.926990405,41607165.10662857,50767453.11806243
2012-08-22,46443595.47364649,41913803.38724776,51050275.03964743
2012-08-23,46794807.12322082,42122713.78763982,51517926.91689966
2012-08-24,47207724.080628484,42286206.94284747,51942381.43732768
2012-08-25,47688223.97225293,43027831.35806671,52337300.353113666
2012-08-26,48194302.76777463,43345192.15380161,52615589.039271854
2012-08-27,48575551.876964815,43772342.553690374,53115389.26963537
2012-08-28,48712512.12448474,44436574.86226781,53260936.17461097
2012-08-29,48470694.47828424,43622126.06580396,53118111.90197133
2012-08-30,47828037.42240089,43170727.39204091,52914451.01478706
2012-08-31,46914204.66460553,42136685.215568766,51384669.75676733
2012-09-01,46054183.83677027,41812887.62133015,50476039.73421869
2012-09-02,45532368.0060236,40864428.21818931,50097445.864120916
2012-09-03,45415803.79993212,40844286.77586617,50350351.58828519
2012-09-04,45647497.94143332,41197457.839344695,50171954.38161991
2012-09-05,46017240.58710439,41195121.931214586,50521201.3072622
2012-09-06,46325437.96831235,41772076.53858188,50963881.08070561
2012-09-07,46452362.25236585,41965430.6548897,50998391.81103765
2012-09-08,46438113.61669611,41714150.792519614,51052922.450132735
2012-09-09,46314474.20285819,41715405.64122776,50763322.64282374
2012-09-10,46019049.1892623,41538566.54438007,50720251.89156511
2012-09-11,45551335.8101903,40769593.540526815,50191095.08610631
2012-09-12,44924572.47218492,40065343.44058474,49529493.382220365
2012-09-13,44225643.99699873,39998455.70935666,48896398.69260528
2012-09-14,43557193.2112473,39088165.65663139,48413940.241769835
2012-09-15,43047683.872062676,38205775.95027055,47282366.52509037
2012-09-16,42705187.43170762,37713469.61428939,47270073.036872335
2012-09-17,42407470.648063004,37689938.97280983,47263228.32902653
2012-09-18,42116210.196676254,37623106.504067175,46468932.03457079
2012-09-19,41829126.65448919,37226158.9869188,46399808.52951965
2012-09-20,41604359.52672699,37225379.31868834,46078648.87787646
2012-09-21,41486351.78035518,36814742.66214804,46081952.24870269
2012-09-22,41545802.02474836,36818917.79359608,45973150.96876726
2012-09-23,41778899.141048305,36847059.87501649,46355966.86437969
2012-09-24,42100770.17561661,37520875.489322364,46799150.9945421
2012-09-25,42499021.84126419,37879716.203191094,46962047.190852
2012-09-26,42906226.54850824,38295065.13867883,47591161.08103095
2012-09-27,43202464.16851314,38591814.68869529,47658067.59408875
2012-09-28,43216662.491637014,38509355.88360518,47913440.78640921
2012-09-29,42898923.91985796,38065856.06288322,48095156.070937954
2012-09-30,42317084.611432865,38112532.270729996,46904448.08157326
2012-10-01,41641771.895617895,36888598.45729131,46361073.581564836
2012-10-02,41192302.52019184,36929668.37801629,45711165.623859756
2012-10-03,41175619.825143345,36195821.77798261,45757347.72531235
2012-10-04,41605318.01378835,37297136.268107265,46164182.17680331
2012-10-05,42292981.90011285,37567677.166022375,46689265.29432989
2012-10-06,43052433.04307554,38243628.92557581,47744716.65546691
2012-10-07,43730280.289067455,38957266.33531928,48100652.28277004
2012-10-08,44220740.95287106,39431796.73029163,48851261.75289402
2012-10-09,44561472.23888968,39772307.34843636,49090392.734396525
2012-10-10,44755738.045706764,40269556.90325329,49596880.391996205
2012-10-11,44775964.8663639,40238691.78815516,49361384.36038959
2012-10-12,44581518.05111575,40050740.12428313,49344393.83827208
2012-10-13,44257556.21654268,39892307.67598521,48858762.14015334
2012-10-14,43920167.663569346,39246252.87576794,48633993.91870424
2012-10-15,43624626.881770425,39042654.606278054,48120170.32702707
2012-10-16,43437504.25182474,38772397.82993372,48230940.72959852
2012-10-17,43315806.339417726,38640846.18639301,48118713.779937096
2012-10-18,43185583.724996634,38467648.44843647,47831599.990650766
2012-10-19,42989815.83021246,38269398.10494897,47921991.538583644
2012-10-20,42803264.134650506,38133426.79616691,47128798.04737296
2012-10-21,42705313.859809406,38107739.196487874,47226695.69513726
2012-10-22,42695154.52943106,38205752.434554026,47523601.37235243
2012-10-23,42807926.12453955,38212424.44690165,47708079.94528952
2012-10-24,43024321.312971644,38264569.39093716,47576130.958821215
2012-10-25,43319061.00235036,38226572.60173438,47986274.52850098
2012-10-26,43629695.32413582,38941882.57493094,48228081.3819756
