ds,yhat,yhat_lower,yhat_upper
2012-07-25,46848569.11605454,42356899.79455011,51795891.79771486
2012-07-26,46867556.47804649,41917629.54916482,51452672.26412002
2012-07-27,46866540.9541283,41763752.22523686,51878228.52969298
2012-07-28,46886620.66983465,42072478.588265166,51536623.47161164
2012-07-29,46929462.66227134,42546460.35081608,51611492.47903537
2012-07-30,46950625.38655987,42256543.34317448,51531565.26372085
2012-07-31,46971026.87550737,41945723.86612934,51612498.056742
2012-08-01,46990229.35091565,42512805.515062,51313029.8678014
2012-08-02,47008103.63298145,42025500.17217947,51410856.813290186
2012-08-03,47001685.69813552,42290143.911024354,51648223.24395419
2012-08-04,47013994.14091433,42015378.22827439,52096884.72954182
2012-08-05,47048703.92945537,42044775.89291588,52136011.66715372
2012-08-06,47063382.828632526,42476887.31634992,51316223.28553704
2012-08-07,47080872.29376712,42240270.637046464,51788167.197209544
2012-08-08,47102486.71226382,42059574.77051647,51767000.99222489
2012-08-09,47129597.391430385,42498033.428822316,51860912.14061219
2012-08-10,47140416.56646683,42633014.05155544,52041800.55534279
2012-08-11,47178752.88160621,42336727.16107633,51841613.15529233
2012-08-12,47248636.11358429,42457921.95863308,51938355.14142282
2012-08-13,47307519.49091692,42289036.82481992,51816021.72864988
2012-08-14,47377642.9210666,42720535.973193966,52238660.25664219
2012-08-15,47459231.98566601,42822587.32246978,52065379.51429136
2012-08-16,47552099.519161,42751129.48129919,51849090.48096983
2012-08-17,47632464.87418019,43053694.628605865,52465257.52424558
2012-08-18,47741761.565039486,42612438.41866864,52436824.15931443
2012-08-19,47881329.72160378,42901117.70004277,52762383.18110295
2012-08-20,48005699.828898616,43521106.027725615,52821998.10775169
2012-08-21,48134048.697204694,43300606.695162445,53058965.66245134
2012-08-22,48263499.73448825,43588225.916103154,53317594.323301874
2012-08-23,48390831.20966345,43369386.80313821,52973318.27868005
2012-08-24,48489404.23906143,43866680.256889746,53199870.09029779
2012-08-25,48598077.675974205,43896798.101026714,53128139.39027868
2012-08-26,48716002.79274964,43913289.36293444,53235048.73744178
2012-08-27,48796000.76888202,44126512.995664455,53498555.58735094
2012-08-28,48856100.65984428,44274984.396161415,53652791.13541519
2012-08-29,48892906.947153,44359468.62900967,53836518.854202405
2012-08-30,48903357.78455475,44186592.08588903,53806856.199829124
2012-08-31,48861683.58492848,44128397.56894071,53812796.50451818
2012-09-01,48808331.60012826,44292696.38698191,53800816.66423867
2012-09-02,48744748.47386302,43568425.74013999,53819824.524361245
2012-09-03,48626723.52972426,43786887.0644718,53501165.359986946
2012-09-04,48475870.89584209,43786697.21871179,53500454.399289645
2012-09-05,48292920.6710248,43346821.425121546,52761479.015105665
2012-09-06,48079382.00770604,43760065.95335995,52850710.5099509
2012-09-07,47814390.13098145,42799166.339312546,52505757.804776505
2012-09-08,47543505.87348634,42921439.471955076,52374498.91283428
2012-09-09,47273363.107286386,42662616.27700882,51955473.88768919
2012-09-10,46964870.61460229,41932121.60724205,51694166.25630777
2012-09-11,46644550.54922812,41576240.179276265,51907866.99378422
2012-09-12,46317687.89671367,41267626.1638892,51010301.21082998
2012-09-13,45989858.0404196,40884178.88391745,50625726.84169546
2012-09-14,45643648.58599611,40836456.7962122,50391514.11843402
2012-09-15,45327347.93283546,40523880.62529893,50208574.502728246
2012-09-16,45049499.53683558,40739508.44531258,49931009.261532605
2012-09-17,44772031.51126678,40194254.22368286,49540729.59605569
2012-09-18,44521546.26397068,39832388.3778796,49503376.6584014
2012-09-19,44302446.481461205,39250760.83973531,49018584.239243135
2012-09-20,44118465.758595794,39250375.690927185,48906716.278286606
2012-09-21,43949420.460011825,39351501.57682108,48782261.7936274
2012-09-22,43839954.95269206,38965964.32157929,48237293.393172085
2012-09-23,43794178.02003382,39229799.22185899,48578977.82928825
2012-09-24,43768898.20673663,38982272.41305916,48820550.13229551
2012-09-25,43785040.17612678,39141024.81700351,48514919.232655294
2012-09-26,43840915.12097989,38936936.30199332,48709374.61826985
2012-09-27,43933909.69055991,39403271.58570663,48597165.76024188
2012-09-28,44037405.72221608,39034963.09599217,48870779.59162888
2012-09-29,44189698.27650827,39644111.74610767,49067193.40310742
2012-09-30,44388804.93451946,40057292.44262034,49377278.87776022
2012-10-01,44585869.18273671,39843442.555050716,49127370.18818877
2012-10-02,44796735.113958634,40159191.280166335,49780572.33098435
2012-10-03,45015361.84565589,40548672.402263716,49577861.83325318
2012-10-04,45235637.83072372,40381096.9765722,49835996.722390406
2012-10-05,45428403.542602375,40495887.32946721,50371522.52636057
2012-10-06,45630446.82599868,40930432.103188194,50494796.17245718
2012-10-07,45839361.36364762,41226239.22997253,50330356.05567689
2012-10-08,46006969.35758064,41557848.75772465,50829715.67401297
2012-10-09,46150884.767416604,41454276.65345871,50739960.743147895
2012-10-10,46267885.49809039,41486467.0059647,50621371.59971591
2012-10-11,46355655.59043663,41501883.11225877,51172943.82670472
2012-10-12,46389707.64740861,41354009.251466095,51330178.903114475
2012-10-13,46412252.36937739,41902851.42458127,51384303.24264243
2012-10-14,46426908.99702275,41409604.98066811,50910203.837575376
2012-10-15,46391961.78541042,41506598.58354721,50977350.08299971
2012-10-16,46331743.44457778,41693842.8170947,51278549.1617705
2012-10-17,46249818.97223383,41034333.00746566,51389187.67980157
2012-10-18,46150536.26413012,41350389.213577725,50572742.932553485
2012-10-19,46015759.21422916,41720445.60014611,50771625.38156207
2012-10-20,45893555.64705017,40942223.18318391,50631928.22383934
2012-10-21,45792739.180125184,41114419.154272795,50445471.03174652
2012-10-22,45675975.11430046,40863352.82706725,50361038.679364
2012-10-23,45571035.78806878,40994024.062035896,50575981.03196591
2012-10-24,45483882.71327929,40875799.33818598,50342560.611419536
2012-10-25,45420145.040929295,40487397.77348789,50210477.35732186
2012-10-26,45361812.404147275,40751331.4857011,50078977.690287985
