ds,yhat,yhat_lower,yhat_upper
2012-07-25,46848569.11605454,42102226.55846864,51505785.571719185
2012-07-26,46867556.47804649,42320815.76762984,51712624.89121378
2012-07-27,46866540.9541283,42570096.91141109,51779444.63834863
2012-07-28,46886620.66983465,42178883.44981017,51265728.54621486
2012-07-29,46929462.66227134,42263873.74902933,51675076.22349388
2012-07-30,46950625.38655987,42256736.577830225,51677259.03936754
2012-07-31,46971026.87550737,42266455.03393578,51682847.38896055
2012-08-01,46990229.35091565,42625417.90733753,51544047.19797965
2012-08-02,47008103.63298145,42375789.18209029,51739454.7434575
2012-08-03,47001685.69813552,42320362.738477156,51700158.847878985
2012-08-04,47013994.14091433,42388110.88221664,51658795.3388509
2012-08-05,47048703.92945537,42727426.5452047,51612901.9949853
2012-08-06,47063382.828632526,42334742.467848934,51569455.113176346
2012-08-07,47080872.29376712,42576504.90671278,51615752.16456708
2012-08-08,47102486.71226382,42555707.670045346,51839583.599861294
2012-08-09,47129597.391430385,42270583.43887276,51947888.31739
2012-08-10,47140416.56646683,42531206.82663283,51541987.57141091
2012-08-11,47178752.88160621,42003168.18529465,52255258.49310449
2012-08-12,47248636.11358429,42491916.12204762,51972763.404621944
2012-08-13,47307519.49091692,42461066.756488845,51817020.1496931
2012-08-14,47377642.9210666,42910934.785048775,51789406.47272409
2012-08-15,47459231.98566601,42606946.12451275,52515368.490679555
2012-08-16,47552099.519161,43025536.413980916,52398559.066292875
2012-08-17,47632464.87418019,42766873.60545496,52290578.369939126
2012-08-18,47741761.565039486,42841008.27133384,52367214.274137974
2012-08-19,47881329.72160378,43133244.45162887,52728170.43100176
2012-08-20,48005699.828898616,43494094.085873485,52568813.02565781
2012-08-21,48134048.697204694,43170130.18742318,52611740.764375925
2012-08-22,48263499.73448825,43475117.75023299,53279455.329213195
2012-08-23,48390831.20966345,43681682.08497857,53516625.92732806
2012-08-24,48489404.23906143,43575096.27890884,53256512.08083708
2012-08-25,48598077.675974205,43823591.432815015,53305684.04598553
2012-08-26,48716002.79274964,44183361.73558053,53723128.07700993
2012-08-27,48796000.76888202,44284898.60584488,53536475.42013339
2012-08-28,48856100.65984428,44160659.726449125,53854309.87524438
2012-08-29,48892906.947153,43738142.83975085,53651356.0684682
2012-08-30,48903357.78455475,44315931.344129935,53764300.91094373
2012-08-31,48861683.58492848,44264168.89589382,53334792.74157882
2012-09-01,48808331.60012826,43923599.11083455,53806362.78474664
2012-09-02,48744748.47386302,44035153.74366789,53442528.99170936
2012-09-03,48626723.52972426,43788202.56604089,53609627.57641573
2012-09-04,48475870.89584209,43425690.8591506,52968062.073788844
2012-09-05,48292920.6710248,43608210.12184304,53148328.050934725
2012-09-06,48079382.00770604,43069025.56360467,53167472.91464337
2012-09-07,47814390.13098145,42975978.43541482,52359002.2547909
2012-09-08,47543505.87348634,43201606.81702628,52389875.08937044
2012-09-09,47273363.107286386,42382463.219871804,52142735.13277186
2012-09-10,46964870.61460229,42010142.40815633,51743678.50780624
2012-09-11,46644550.54922812,41866358.86374034,51614709.21387222
2012-09-12,46317687.89671367,41550370.30870941,50971595.39419123
2012-09-13,45989858.0404196,41270613.68762844,51030680.300464906
2012-09-14,45643648.58599611,40531687.17480291,50320136.45242485
2012-09-15,45327347.93283546,40473377.88020431,49842773.92780622
2012-09-16,45049499.53683558,40344248.87578758,49683478.76101864
2012-09-17,44772031.51126678,40319308.76470069,49729551.45381003
2012-09-18,44521546.26397068,39684059.38373913,49114163.53045866
2012-09-19,44302446.481461205,39330701.16507977,48894104.33959985
2012-09-20,44118465.758595794,39684283.15939735,48950667.666355886
2012-09-21,43949420.460011825,38919054.40155316,48735402.347123116
2012-09-22,43839954.95269206,38930484.224593714,48531460.92260812
2012-09-23,43794178.02003382,39107965.67260286,48443996.263856314
2012-09-24,43768898.20673663,39225366.038266376,48452951.96543082
2012-09-25,43785040.17612678,39527292.78917779,48500869.53026919
2012-09-26,43840915.12097989,39425784.75596546,48554883.22262388
2012-09-27,43933909.69055991,39396401.95632195,48812785.51331837
2012-09-28,44037405.72221608,39407223.726690754,48327911.66697605
2012-09-29,44189698.27650827,39460370.415167704,49449871.734601825
2012-09-30,44388804.93451946,39442629.78219411,48952540.462491006
2012-10-01,44585869.18273671,39843815.699904434,49156424.92838603
2012-10-02,44796735.113958634,40336358.137145266,49869918.09275191
2012-10-03,45015361.84565589,40298054.897085436,49897833.41710478
2012-10-04,45235637.83072372,40748791.03244582,50155474.1218159
2012-10-05,45428403.542602375,41003778.21183415,50438589.28270729
2012-10-06,45630446.82599868,40687316.322705045,50137470.84830782
2012-10-07,45839361.36364762,40807184.91303775,50611495.51038163
2012-10-08,46006969.35758064,41274778.707543984,50608199.07010067
2012-10-09,46150884.767416604,41274998.818175904,50833147.54874099
2012-10-10,46267885.49809039,41621164.64429625,50996349.80802861
2012-10-11,46355655.59043663,41594183.16585674,51166399.8631969
2012-10-12,46389707.64740861,42016065.59585813,50862763.909319244
2012-10-13,46412252.36937739,41753505.16541641,51122805.86797038
2012-10-14,46426908.99702275,41766577.47417128,51392970.21308027
2012-10-15,46391961.78541042,41817364.47579779,51100973.98844719
2012-10-16,46331743.44457778,41933137.955930166,51040487.44417171
2012-10-17,46249818.97223383,41907108.72633439,50989770.68430374
2012-10-18,46150536.26413012,41825231.77531355,50558677.492334165
2012-10-19,46015759.21422916,41278991.1062302,51183053.14478899
2012-10-20,45893555.64705017,40913219.297703825,50432285.97284035
2012-10-21,45792739.180125184,40958168.84669269,50860625.1801514
2012-10-22,45675975.11430046,41297576.72543419,50565760.6451011
2012-10-23,45571035.78806878,40616014.98836948,50061193.23709704
2012-10-24,45483882.71327929,40444942.240948215,50085282.834823094
2012-10-25,45420145.040929295,40805131.763963185,50038334.52305697
2012-10-26,45361812.404147275,40629388.77260976,50102422.210107766
